sys,expt_value,calc_value,error
SiH4,154.0,152.9435436084459,-1.056456391554093
PH3,187.1,184.5887848182756,-2.5112151817243955
SH2,168.8,165.84077203896595,-2.9592279610340597
ClH,133.6,130.00660504872212,-3.5933949512778725
NH3,202.5,200.3136944113212,-2.186305588678806
OH2,165.1,162.73528363373043,-2.364716366269562
C2H2,152.3,148.54388827331422,-3.7561117266857877
H2,100.8,101.42253219541192,0.622532195411921
