sys,expt_value,calc_value,error
SiH4,154.0,154.80419331550365,0.8041933155036531
PH3,187.1,185.93825317898882,-1.161746821011178
SH2,168.8,169.44573292220593,0.6457329222059229
ClH,133.6,133.34982632513857,-0.25017367486142916
NH3,202.5,201.56712038512342,-0.9328796148765832
OH2,165.1,162.20817950355558,-2.89182049644441
C2H2,152.3,153.95058523742773,1.6505852374277197
H2,100.8,98.69564876498396,-2.10435123501604
